demand_lag1,demand_lag2,rolling_mean3,visit_count,stok_prev,AMC,sigma_bln,ADI,CV2,bulan,ABC_enc,VEN_enc,kategori_enc,demand_winsor,obat,periode,split
322.0,146.0,234.0,521,1137.0,115.33,112.11,2.2857,0.2966,3,2,2,1,145.0,OMEGTAMINE TAB,2025-03,train
145.0,322.0,204.33333333333334,417,2051.0,115.33,112.11,2.2857,0.2966,4,2,2,1,46.0,OMEGTAMINE TAB,2025-04,train
46.0,145.0,171.0,389,2005.0,115.33,112.11,2.2857,0.2966,5,2,2,1,91.0,OMEGTAMINE TAB,2025-05,train
91.0,46.0,94.0,274,2005.0,115.33,112.11,2.2857,0.2966,6,2,2,1,135.0,OMEGTAMINE TAB,2025-06,train
135.0,91.0,90.66666666666667,351,2005.0,115.33,112.11,2.2857,0.2966,7,2,2,1,180.0,OMEGTAMINE TAB,2025-07,train
180.0,135.0,135.33333333333334,450,1795.0,115.33,112.11,2.2857,0.2966,8,2,2,1,290.0,OMEGTAMINE TAB,2025-08,train
290.0,180.0,201.66666666666666,646,1505.0,115.33,112.11,2.2857,0.2966,9,2,2,1,46.0,OMEGTAMINE TAB,2025-09,train
46.0,290.0,172.0,1097,1459.0,115.33,112.11,2.2857,0.2966,10,2,2,1,322.0,OMEGTAMINE TAB,2025-10,train
322.0,46.0,219.33333333333334,102,1137.0,115.33,112.11,2.2857,0.2966,11,2,2,1,0.0,OMEGTAMINE TAB,2025-11,validation
0.0,322.0,122.66666666666667,263,1137.0,115.33,112.11,2.2857,0.2966,12,2,2,1,0.0,OMEGTAMINE TAB,2025-12,test
0.0,0.0,0.0,346,0.0,337.5,455.92,2.0,1.8249,1,2,1,2,238.0,OMEPRAZOLE KAPSUL,2025-01,train
238.0,0.0,238.0,541,3302.0,337.5,455.92,2.0,1.8249,2,2,1,2,180.0,OMEPRAZOLE KAPSUL,2025-02,train
180.0,238.0,209.0,521,1330.0,337.5,455.92,2.0,1.8249,3,2,1,2,370.0,OMEPRAZOLE KAPSUL,2025-03,train
370.0,180.0,262.6666666666667,417,2510.0,337.5,455.92,2.0,1.8249,4,2,1,2,241.0,OMEPRAZOLE KAPSUL,2025-04,train
241.0,370.0,263.6666666666667,389,2269.0,337.5,455.92,2.0,1.8249,5,2,1,2,129.0,OMEPRAZOLE KAPSUL,2025-05,train
129.0,241.0,246.66666666666666,274,2140.0,337.5,455.92,2.0,1.8249,6,2,1,2,60.0,OMEPRAZOLE KAPSUL,2025-06,train
60.0,129.0,143.33333333333334,351,2080.0,337.5,455.92,2.0,1.8249,7,2,1,2,110.0,OMEPRAZOLE KAPSUL,2025-07,train
110.0,60.0,99.66666666666667,450,1970.0,337.5,455.92,2.0,1.8249,8,2,1,2,160.0,OMEPRAZOLE KAPSUL,2025-08,train
160.0,110.0,110.0,646,1810.0,337.5,455.92,2.0,1.8249,9,2,1,2,300.0,OMEPRAZOLE KAPSUL,2025-09,train
300.0,160.0,190.0,1097,1510.0,337.5,455.92,2.0,1.8249,10,2,1,2,180.0,OMEPRAZOLE KAPSUL,2025-10,train
180.0,300.0,213.33333333333334,102,1330.0,337.5,455.92,2.0,1.8249,11,2,1,2,160.0,OMEPRAZOLE KAPSUL,2025-11,validation
160.0,180.0,213.33333333333334,263,1330.0,337.5,455.92,2.0,1.8249,12,2,1,2,140.0,OMEPRAZOLE KAPSUL,2025-12,test
0.0,0.0,0.0,346,0.0,12.83,21.49,3.0,0.2677,1,0,1,1,10.0,ONDANSETRON 4MG TABLET,2025-01,train
10.0,0.0,10.0,541,284.0,12.83,21.49,3.0,0.2677,2,0,1,1,25.0,ONDANSETRON 4MG TABLET,2025-02,train
25.0,10.0,17.5,521,284.0,12.83,21.49,3.0,0.2677,3,0,1,1,39.0,ONDANSETRON 4MG TABLET,2025-03,train
39.0,25.0,24.666666666666668,417,284.0,12.83,21.49,3.0,0.2677,4,0,1,1,54.0,ONDANSETRON 4MG TABLET,2025-04,train
54.0,39.0,39.333333333333336,389,230.0,12.83,21.49,3.0,0.2677,5,0,1,1,60.0,ONDANSETRON 4MG TABLET,2025-05,train
60.0,54.0,51.0,274,170.0,12.83,21.49,3.0,0.2677,6,0,1,1,45.0,ONDANSETRON 4MG TABLET,2025-06,train
45.0,60.0,53.0,351,170.0,12.83,21.49,3.0,0.2677,7,0,1,1,30.0,ONDANSETRON 4MG TABLET,2025-07,train
30.0,45.0,45.0,450,140.0,12.83,21.49,3.0,0.2677,8,0,1,1,15.0,ONDANSETRON 4MG TABLET,2025-08,train
15.0,30.0,30.0,646,140.0,12.83,21.49,3.0,0.2677,9,0,1,1,0.0,ONDANSETRON 4MG TABLET,2025-09,train
0.0,15.0,15.0,1097,140.0,12.83,21.49,3.0,0.2677,10,0,1,1,0.0,ONDANSETRON 4MG TABLET,2025-10,train
0.0,0.0,5.0,102,140.0,12.83,21.49,3.0,0.2677,11,0,1,1,0.0,ONDANSETRON 4MG TABLET,2025-11,validation
0.0,0.0,0.0,263,140.0,12.83,21.49,3.0,0.2677,12,0,1,1,0.0,ONDANSETRON 4MG TABLET,2025-12,test
0.0,0.0,0.0,346,0.0,3.83,4.58,2.5,0.4159,1,0,1,1,3.0,ONDANSETRON INJEKSI,2025-01,train
3.0,0.0,3.0,541,30.0,3.83,4.58,2.5,0.4159,2,0,1,1,16.0,ONDANSETRON INJEKSI,2025-02,train
16.0,3.0,9.5,521,59.0,3.83,4.58,2.5,0.4159,3,0,1,1,8.0,ONDANSETRON INJEKSI,2025-03,train
8.0,16.0,9.0,417,47.0,3.83,4.58,2.5,0.4159,4,0,1,1,7.0,ONDANSETRON INJEKSI,2025-04,train
7.0,8.0,10.333333333333334,389,40.0,3.83,4.58,2.5,0.4159,5,0,1,1,6.0,ONDANSETRON INJEKSI,2025-05,train
6.0,7.0,7.0,274,40.0,3.83,4.58,2.5,0.4159,6,0,1,1,4.0,ONDANSETRON INJEKSI,2025-06,train
4.0,6.0,5.666666666666667,351,40.0,3.83,4.58,2.5,0.4159,7,0,1,1,3.0,ONDANSETRON INJEKSI,2025-07,train
3.0,4.0,4.333333333333333,450,34.0,3.83,4.58,2.5,0.4159,8,0,1,1,4.0,ONDANSETRON INJEKSI,2025-08,train
4.0,3.0,3.6666666666666665,646,30.0,3.83,4.58,2.5,0.4159,9,0,1,1,5.0,ONDANSETRON INJEKSI,2025-09,train
5.0,4.0,4.0,1097,25.0,3.83,4.58,2.5,0.4159,10,0,1,1,16.0,ONDANSETRON INJEKSI,2025-10,train
16.0,5.0,8.333333333333334,102,59.0,3.83,4.58,2.5,0.4159,11,0,1,1,8.0,ONDANSETRON INJEKSI,2025-11,validation
8.0,16.0,9.666666666666666,263,59.0,3.83,4.58,2.5,0.4159,12,0,1,1,0.0,ONDANSETRON INJEKSI,2025-12,test
0.0,0.0,0.0,346,0.0,112.75,63.57,2.0,0.3179,1,2,0,3,55.0,ORALITE,2025-01,train
55.0,0.0,55.0,541,518.0,112.75,63.57,2.0,0.3179,2,2,0,3,190.0,ORALITE,2025-02,train
190.0,55.0,122.5,521,45.0,112.75,63.57,2.0,0.3179,3,2,0,3,88.0,ORALITE,2025-03,train
88.0,190.0,111.0,417,360.0,112.75,63.57,2.0,0.3179,4,2,0,3,141.0,ORALITE,2025-04,train
141.0,88.0,139.66666666666666,389,219.0,112.75,63.57,2.0,0.3179,5,2,0,3,109.0,ORALITE,2025-05,train
109.0,141.0,112.66666666666667,274,110.0,112.75,63.57,2.0,0.3179,6,2,0,3,85.0,ORALITE,2025-06,train
85.0,109.0,111.66666666666667,351,325.0,112.75,63.57,2.0,0.3179,7,2,0,3,100.0,ORALITE,2025-07,train
100.0,85.0,98.0,450,225.0,112.75,63.57,2.0,0.3179,8,2,0,3,81.0,ORALITE,2025-08,train
81.0,100.0,88.66666666666667,646,144.0,112.75,63.57,2.0,0.3179,9,2,0,3,109.0,ORALITE,2025-09,train
109.0,81.0,96.66666666666667,1097,35.0,112.75,63.57,2.0,0.3179,10,2,0,3,190.0,ORALITE,2025-10,train
190.0,109.0,126.66666666666667,102,45.0,112.75,63.57,2.0,0.3179,11,2,0,3,116.0,ORALITE,2025-11,validation
116.0,190.0,138.33333333333334,263,45.0,112.75,63.57,2.0,0.3179,12,2,0,3,42.0,ORALITE,2025-12,test
0.0,0.0,0.0,346,0.0,0.0,0.0,12.0,0.0,1,0,1,0,0.0,PARACETAMOL 500MG TABLET,2025-01,train
0.0,0.0,0.0,541,0.0,0.0,0.0,12.0,0.0,2,0,1,0,0.0,PARACETAMOL 500MG TABLET,2025-02,train
0.0,0.0,0.0,521,0.0,0.0,0.0,12.0,0.0,3,0,1,0,0.0,PARACETAMOL 500MG TABLET,2025-03,train
0.0,0.0,0.0,417,0.0,0.0,0.0,12.0,0.0,4,0,1,0,0.0,PARACETAMOL 500MG TABLET,2025-04,train
0.0,0.0,0.0,389,0.0,0.0,0.0,12.0,0.0,5,0,1,0,0.0,PARACETAMOL 500MG TABLET,2025-05,train
0.0,0.0,0.0,274,0.0,0.0,0.0,12.0,0.0,6,0,1,0,0.0,PARACETAMOL 500MG TABLET,2025-06,train
0.0,0.0,0.0,351,0.0,0.0,0.0,12.0,0.0,7,0,1,0,0.0,PARACETAMOL 500MG TABLET,2025-07,train
0.0,0.0,0.0,450,0.0,0.0,0.0,12.0,0.0,8,0,1,0,0.0,PARACETAMOL 500MG TABLET,2025-08,train
0.0,0.0,0.0,646,0.0,0.0,0.0,12.0,0.0,9,0,1,0,0.0,PARACETAMOL 500MG TABLET,2025-09,train
0.0,0.0,0.0,1097,0.0,0.0,0.0,12.0,0.0,10,0,1,0,0.0,PARACETAMOL 500MG TABLET,2025-10,train
0.0,0.0,0.0,102,0.0,0.0,0.0,12.0,0.0,11,0,1,0,0.0,PARACETAMOL 500MG TABLET,2025-11,validation
0.0,0.0,0.0,263,0.0,0.0,0.0,12.0,0.0,12,0,1,0,0.0,PARACETAMOL 500MG TABLET,2025-12,test
0.0,0.0,0.0,346,0.0,0.17,0.37,5.0,0.0,1,0,1,1,0.0,PARACETAMOL INFUS,2025-01,train
0.0,0.0,0.0,541,2.0,0.17,0.37,5.0,0.0,2,0,1,1,0.0,PARACETAMOL INFUS,2025-02,train
0.0,0.0,0.0,521,2.0,0.17,0.37,5.0,0.0,3,0,1,1,0.0,PARACETAMOL INFUS,2025-03,train
0.0,0.0,0.0,417,2.0,0.17,0.37,5.0,0.0,4,0,1,1,1.0,PARACETAMOL INFUS,2025-04,train
1.0,0.0,0.3333333333333333,389,2.0,0.17,0.37,5.0,0.0,5,0,1,1,1.0,PARACETAMOL INFUS,2025-05,train
1.0,1.0,0.6666666666666666,274,2.0,0.17,0.37,5.0,0.0,6,0,1,1,1.0,PARACETAMOL INFUS,2025-06,train
1.0,1.0,1.0,351,2.0,0.17,0.37,5.0,0.0,7,0,1,1,1.0,PARACETAMOL INFUS,2025-07,train
1.0,1.0,1.0,450,2.0,0.17,0.37,5.0,0.0,8,0,1,1,1.0,PARACETAMOL INFUS,2025-08,train
1.0,1.0,1.0,646,1.0,0.17,0.37,5.0,0.0,9,0,1,1,0.0,PARACETAMOL INFUS,2025-09,train
0.0,1.0,0.6666666666666666,1097,1.0,0.17,0.37,5.0,0.0,10,0,1,1,0.0,PARACETAMOL INFUS,2025-10,train
0.0,0.0,0.3333333333333333,102,1.0,0.17,0.37,5.0,0.0,11,0,1,1,0.0,PARACETAMOL INFUS,2025-11,validation
0.0,0.0,0.0,263,1.0,0.17,0.37,5.0,0.0,12,0,1,1,0.0,PARACETAMOL INFUS,2025-12,test
0.0,0.0,0.0,346,0.0,0.17,0.55,12.0,0.0,1,0,0,0,0.0,PECTORIN EXP SIRUP,2025-01,train
0.0,0.0,0.0,541,0.0,0.17,0.55,12.0,0.0,2,0,0,0,0.0,PECTORIN EXP SIRUP,2025-02,train
0.0,0.0,0.0,521,0.0,0.17,0.55,12.0,0.0,3,0,0,0,0.0,PECTORIN EXP SIRUP,2025-03,train
0.0,0.0,0.0,417,0.0,0.17,0.55,12.0,0.0,4,0,0,0,0.0,PECTORIN EXP SIRUP,2025-04,train
0.0,0.0,0.0,389,0.0,0.17,0.55,12.0,0.0,5,0,0,0,0.0,PECTORIN EXP SIRUP,2025-05,train
0.0,0.0,0.0,274,0.0,0.17,0.55,12.0,0.0,6,0,0,0,0.0,PECTORIN EXP SIRUP,2025-06,train
0.0,0.0,0.0,351,0.0,0.17,0.55,12.0,0.0,7,0,0,0,0.0,PECTORIN EXP SIRUP,2025-07,train
0.0,0.0,0.0,450,0.0,0.17,0.55,12.0,0.0,8,0,0,0,0.0,PECTORIN EXP SIRUP,2025-08,train
0.0,0.0,0.0,646,0.0,0.17,0.55,12.0,0.0,9,0,0,0,2.0,PECTORIN EXP SIRUP,2025-09,train
2.0,0.0,0.6666666666666666,1097,0.0,0.17,0.55,12.0,0.0,10,0,0,0,0.0,PECTORIN EXP SIRUP,2025-10,train
0.0,2.0,0.6666666666666666,102,0.0,0.17,0.55,12.0,0.0,11,0,0,0,0.0,PECTORIN EXP SIRUP,2025-11,validation
0.0,0.0,0.6666666666666666,263,0.0,0.17,0.55,12.0,0.0,12,0,0,0,0.0,PECTORIN EXP SIRUP,2025-12,test
0.0,0.0,0.0,346,0.0,2.08,2.98,2.6,0.5264,1,0,1,0,3.0,PLANTACYD SIRUP,2025-01,train
3.0,0.0,3.0,541,3.0,2.08,2.98,2.6,0.5264,2,0,1,0,0.0,PLANTACYD SIRUP,2025-02,train
0.0,3.0,1.5,521,3.0,2.08,2.98,2.6,0.5264,3,0,1,0,2.0,PLANTACYD SIRUP,2025-03,train
2.0,0.0,1.6666666666666667,417,20.0,2.08,2.98,2.6,0.5264,4,0,1,0,5.0,PLANTACYD SIRUP,2025-04,train
5.0,2.0,2.3333333333333335,389,20.0,2.08,2.98,2.6,0.5264,5,0,1,0,7.0,PLANTACYD SIRUP,2025-05,train
7.0,5.0,4.666666666666667,274,20.0,2.08,2.98,2.6,0.5264,6,0,1,0,10.0,PLANTACYD SIRUP,2025-06,train
10.0,7.0,7.333333333333333,351,10.0,2.08,2.98,2.6,0.5264,7,0,1,0,6.0,PLANTACYD SIRUP,2025-07,train
6.0,10.0,7.666666666666667,450,4.0,2.08,2.98,2.6,0.5264,8,0,1,0,3.0,PLANTACYD SIRUP,2025-08,train
3.0,6.0,6.333333333333333,646,1.0,2.08,2.98,2.6,0.5264,9,0,1,0,1.0,PLANTACYD SIRUP,2025-09,train
1.0,3.0,3.3333333333333335,1097,1.0,2.08,2.98,2.6,0.5264,10,0,1,0,0.0,PLANTACYD SIRUP,2025-10,train
0.0,1.0,1.3333333333333333,102,1.0,2.08,2.98,2.6,0.5264,11,0,1,0,0.0,PLANTACYD SIRUP,2025-11,validation
0.0,0.0,0.3333333333333333,263,1.0,2.08,2.98,2.6,0.5264,12,0,1,0,0.0,PLANTACYD SIRUP,2025-12,test
0.0,0.0,0.0,346,0.0,0.83,2.76,12.0,0.0,1,0,0,0,0.0,POLYSILANE 100ML,2025-01,train
0.0,0.0,0.0,541,0.0,0.83,2.76,12.0,0.0,2,0,0,0,0.0,POLYSILANE 100ML,2025-02,train
0.0,0.0,0.0,521,0.0,0.83,2.76,12.0,0.0,3,0,0,0,0.0,POLYSILANE 100ML,2025-03,train
0.0,0.0,0.0,417,0.0,0.83,2.76,12.0,0.0,4,0,0,0,0.0,POLYSILANE 100ML,2025-04,train
0.0,0.0,0.0,389,0.0,0.83,2.76,12.0,0.0,5,0,0,0,0.0,POLYSILANE 100ML,2025-05,train
0.0,0.0,0.0,274,0.0,0.83,2.76,12.0,0.0,6,0,0,0,0.0,POLYSILANE 100ML,2025-06,train
0.0,0.0,0.0,351,0.0,0.83,2.76,12.0,0.0,7,0,0,0,0.0,POLYSILANE 100ML,2025-07,train
0.0,0.0,0.0,450,0.0,0.83,2.76,12.0,0.0,8,0,0,0,0.0,POLYSILANE 100ML,2025-08,train
0.0,0.0,0.0,646,0.0,0.83,2.76,12.0,0.0,9,0,0,0,10.0,POLYSILANE 100ML,2025-09,train
10.0,0.0,3.3333333333333335,1097,0.0,0.83,2.76,12.0,0.0,10,0,0,0,0.0,POLYSILANE 100ML,2025-10,train
0.0,10.0,3.3333333333333335,102,0.0,0.83,2.76,12.0,0.0,11,0,0,0,0.0,POLYSILANE 100ML,2025-11,validation
0.0,0.0,3.3333333333333335,263,0.0,0.83,2.76,12.0,0.0,12,0,0,0,0.0,POLYSILANE 100ML,2025-12,test
0.0,0.0,0.0,346,0.0,50.0,108.33,2.0,1.8469,1,1,0,0,0.0,POLYSILANE TABLET,2025-01,train
0.0,0.0,0.0,541,128.0,50.0,108.33,2.0,1.8469,2,1,0,0,0.0,POLYSILANE TABLET,2025-02,train
0.0,0.0,0.0,521,128.0,50.0,108.33,2.0,1.8469,3,1,0,0,0.0,POLYSILANE TABLET,2025-03,train
0.0,0.0,0.0,417,128.0,50.0,108.33,2.0,1.8469,4,1,0,0,0.0,POLYSILANE TABLET,2025-04,train
0.0,0.0,0.0,389,128.0,50.0,108.33,2.0,1.8469,5,1,0,0,32.0,POLYSILANE TABLET,2025-05,train
32.0,0.0,10.666666666666666,274,128.0,50.0,108.33,2.0,1.8469,6,1,0,0,8.0,POLYSILANE TABLET,2025-06,train
8.0,32.0,13.333333333333334,351,280.0,50.0,108.33,2.0,1.8469,7,1,0,0,8.0,POLYSILANE TABLET,2025-07,train
8.0,8.0,16.0,450,392.0,50.0,108.33,2.0,1.8469,8,1,0,0,392.0,POLYSILANE TABLET,2025-08,train
392.0,8.0,136.0,646,392.0,50.0,108.33,2.0,1.8469,9,1,0,0,120.0,POLYSILANE TABLET,2025-09,train
120.0,392.0,173.33333333333334,1097,80.0,50.0,108.33,2.0,1.8469,10,1,0,0,40.0,POLYSILANE TABLET,2025-10,train
40.0,120.0,184.0,102,40.0,50.0,108.33,2.0,1.8469,11,1,0,0,0.0,POLYSILANE TABLET,2025-11,validation
0.0,40.0,53.333333333333336,263,40.0,50.0,108.33,2.0,1.8469,12,1,0,0,0.0,POLYSILANE TABLET,2025-12,test
0.0,0.0,0.0,346,0.0,1.25,4.15,12.0,0.0,1,0,0,0,15.0,PROMAVIT TABLET,2025-01,train
15.0,0.0,15.0,541,10.0,1.25,4.15,12.0,0.0,2,0,0,0,0.0,PROMAVIT TABLET,2025-02,train
0.0,15.0,7.5,521,10.0,1.25,4.15,12.0,0.0,3,0,0,0,0.0,PROMAVIT TABLET,2025-03,train
0.0,0.0,5.0,417,10.0,1.25,4.15,12.0,0.0,4,0,0,0,0.0,PROMAVIT TABLET,2025-04,train
0.0,0.0,0.0,389,10.0,1.25,4.15,12.0,0.0,5,0,0,0,0.0,PROMAVIT TABLET,2025-05,train
0.0,0.0,0.0,274,10.0,1.25,4.15,12.0,0.0,6,0,0,0,0.0,PROMAVIT TABLET,2025-06,train
0.0,0.0,0.0,351,10.0,1.25,4.15,12.0,0.0,7,0,0,0,0.0,PROMAVIT TABLET,2025-07,train
0.0,0.0,0.0,450,10.0,1.25,4.15,12.0,0.0,8,0,0,0,0.0,PROMAVIT TABLET,2025-08,train
0.0,0.0,0.0,646,10.0,1.25,4.15,12.0,0.0,9,0,0,0,0.0,PROMAVIT TABLET,2025-09,train
0.0,0.0,0.0,1097,10.0,1.25,4.15,12.0,0.0,10,0,0,0,0.0,PROMAVIT TABLET,2025-10,train
0.0,0.0,0.0,102,10.0,1.25,4.15,12.0,0.0,11,0,0,0,0.0,PROMAVIT TABLET,2025-11,validation
0.0,0.0,0.0,263,10.0,1.25,4.15,12.0,0.0,12,0,0,0,0.0,PROMAVIT TABLET,2025-12,test
0.0,0.0,0.0,346,0.0,2.82,7.42,2.5,1.1634,1,0,0,0,1.0,PROME SIRUP,2025-01,train
1.0,0.0,1.0,541,13.0,2.82,7.42,2.5,1.1634,2,0,0,0,14.0,PROME SIRUP,2025-02,train
14.0,1.0,7.5,521,13.0,2.82,7.42,2.5,1.1634,3,0,0,0,26.0,PROME SIRUP,2025-03,train
26.0,14.0,13.666666666666666,417,33.0,2.82,7.42,2.5,1.1634,4,0,0,0,4.0,PROME SIRUP,2025-04,train
4.0,26.0,14.666666666666666,389,29.0,2.82,7.42,2.5,1.1634,5,0,0,0,0.0,PROME SIRUP,2025-05,train
0.0,4.0,10.0,274,29.0,2.82,7.42,2.5,1.1634,6,0,0,0,0.0,PROME SIRUP,2025-06,train
0.0,0.0,1.3333333333333333,351,29.0,2.82,7.42,2.5,1.1634,7,0,0,0,0.0,PROME SIRUP,2025-07,train
0.0,0.0,0.0,450,29.0,2.82,7.42,2.5,1.1634,8,0,0,0,0.0,PROME SIRUP,2025-08,train
0.0,0.0,0.0,646,29.0,2.82,7.42,2.5,1.1634,9,0,0,0,0.0,PROME SIRUP,2025-09,train
0.0,0.0,0.0,1097,29.0,2.82,7.42,2.5,1.1634,10,0,0,0,0.0,PROME SIRUP,2025-10,train
0.0,0.0,0.0,102,29.0,2.82,7.42,2.5,1.1634,11,0,0,0,0.0,PROME SIRUP,2025-11,validation
0.0,0.0,0.0,263,29.0,2.82,7.42,2.5,1.1634,12,0,0,0,0.0,PROME SIRUP,2025-12,test
0.0,0.0,0.0,346,0.0,380.58,765.73,2.0,0.6827,1,2,0,0,0.0,PROMEDEX TAB,2025-01,train
0.0,0.0,0.0,541,20.0,380.58,765.73,2.0,0.6827,2,2,0,0,0.0,PROMEDEX TAB,2025-02,train
0.0,0.0,0.0,521,20.0,380.58,765.73,2.0,0.6827,3,2,0,0,0.0,PROMEDEX TAB,2025-03,train
0.0,0.0,0.0,417,20.0,380.58,765.73,2.0,0.6827,4,2,0,0,0.0,PROMEDEX TAB,2025-04,train
0.0,0.0,0.0,389,20.0,380.58,765.73,2.0,0.6827,5,2,0,0,0.0,PROMEDEX TAB,2025-05,train
0.0,0.0,0.0,274,20.0,380.58,765.73,2.0,0.6827,6,2,0,0,0.0,PROMEDEX TAB,2025-06,train
0.0,0.0,0.0,351,20.0,380.58,765.73,2.0,0.6827,7,2,0,0,0.0,PROMEDEX TAB,2025-07,train
0.0,0.0,0.0,450,20.0,380.58,765.73,2.0,0.6827,8,2,0,0,480.0,PROMEDEX TAB,2025-08,train
480.0,0.0,160.0,646,20.0,380.58,765.73,2.0,0.6827,9,2,0,0,1175.0,PROMEDEX TAB,2025-09,train
1175.0,480.0,551.6666666666666,1097,1845.0,380.58,765.73,2.0,0.6827,10,2,0,0,2665.0,PROMEDEX TAB,2025-10,train
2665.0,1175.0,1440.0,102,1780.0,380.58,765.73,2.0,0.6827,11,2,0,0,1332.0,PROMEDEX TAB,2025-11,validation
1332.0,2665.0,1724.0,263,1780.0,380.58,765.73,2.0,0.6827,12,2,0,0,0.0,PROMEDEX TAB,2025-12,test
0.0,0.0,0.0,346,0.0,0.33,0.62,4.0,0.125,1,0,0,1,0.0,PULMICORT NEBULIZER,2025-01,train
0.0,0.0,0.0,541,1.0,0.33,0.62,4.0,0.125,2,0,0,1,0.0,PULMICORT NEBULIZER,2025-02,train
0.0,0.0,0.0,521,1.0,0.33,0.62,4.0,0.125,3,0,0,1,0.0,PULMICORT NEBULIZER,2025-03,train
0.0,0.0,0.0,417,1.0,0.33,0.62,4.0,0.125,4,0,0,1,2.0,PULMICORT NEBULIZER,2025-04,train
2.0,0.0,0.6666666666666666,389,1.0,0.33,0.62,4.0,0.125,5,0,0,1,2.0,PULMICORT NEBULIZER,2025-05,train
2.0,2.0,1.3333333333333333,274,1.0,0.33,0.62,4.0,0.125,6,0,0,1,2.0,PULMICORT NEBULIZER,2025-06,train
2.0,2.0,2.0,351,1.0,0.33,0.62,4.0,0.125,7,0,0,1,1.0,PULMICORT NEBULIZER,2025-07,train
1.0,2.0,1.6666666666666667,450,1.0,0.33,0.62,4.0,0.125,8,0,0,1,1.0,PULMICORT NEBULIZER,2025-08,train
1.0,1.0,1.3333333333333333,646,1.0,0.33,0.62,4.0,0.125,9,0,0,1,1.0,PULMICORT NEBULIZER,2025-09,train
1.0,1.0,1.0,1097,7.0,0.33,0.62,4.0,0.125,10,0,0,1,1.0,PULMICORT NEBULIZER,2025-10,train
1.0,1.0,1.0,102,6.0,0.33,0.62,4.0,0.125,11,0,0,1,0.0,PULMICORT NEBULIZER,2025-11,validation
0.0,1.0,0.6666666666666666,263,6.0,0.33,0.62,4.0,0.125,12,0,0,1,0.0,PULMICORT NEBULIZER,2025-12,test
0.0,0.0,0.0,346,0.0,438.75,303.43,2.2222,0.2319,1,2,1,3,427.0,RANITIDINE TABLET,2025-01,train
427.0,0.0,427.0,541,953.0,438.75,303.43,2.2222,0.2319,2,2,1,3,763.0,RANITIDINE TABLET,2025-02,train
763.0,427.0,595.0,521,1060.0,438.75,303.43,2.2222,0.2319,3,2,1,3,347.0,RANITIDINE TABLET,2025-03,train
347.0,763.0,512.3333333333334,417,1991.0,438.75,303.43,2.2222,0.2319,4,2,1,3,432.0,RANITIDINE TABLET,2025-04,train
432.0,347.0,514.0,389,1559.0,438.75,303.43,2.2222,0.2319,5,2,1,3,980.0,RANITIDINE TABLET,2025-05,train
980.0,432.0,586.3333333333334,274,579.0,438.75,303.43,2.2222,0.2319,6,2,1,3,400.0,RANITIDINE TABLET,2025-06,train
400.0,980.0,604.0,351,179.0,438.75,303.43,2.2222,0.2319,7,2,1,3,0.0,RANITIDINE TABLET,2025-07,train
0.0,400.0,460.0,450,1979.0,438.75,303.43,2.2222,0.2319,8,2,1,3,386.0,RANITIDINE TABLET,2025-08,train
386.0,0.0,262.0,646,1593.0,438.75,303.43,2.2222,0.2319,9,2,1,3,770.0,RANITIDINE TABLET,2025-09,train
770.0,386.0,385.3333333333333,1097,1323.0,438.75,303.43,2.2222,0.2319,10,2,1,3,763.0,RANITIDINE TABLET,2025-10,train
763.0,770.0,639.6666666666666,102,1060.0,438.75,303.43,2.2222,0.2319,11,2,1,3,416.0,RANITIDINE TABLET,2025-11,validation
416.0,763.0,649.6666666666666,263,1060.0,438.75,303.43,2.2222,0.2319,12,2,1,3,70.0,RANITIDINE TABLET,2025-12,test
0.0,0.0,0.0,346,0.0,7.08,15.06,3.6667,0.8408,1,0,1,0,0.0,SALBUTAMOL 2 MG TABLET,2025-01,train
0.0,0.0,0.0,541,275.0,7.08,15.06,3.6667,0.8408,2,0,1,0,0.0,SALBUTAMOL 2 MG TABLET,2025-02,train
0.0,0.0,0.0,521,275.0,7.08,15.06,3.6667,0.8408,3,0,1,0,0.0,SALBUTAMOL 2 MG TABLET,2025-03,train
0.0,0.0,0.0,417,275.0,7.08,15.06,3.6667,0.8408,4,0,1,0,55.0,SALBUTAMOL 2 MG TABLET,2025-04,train
55.0,0.0,18.333333333333332,389,275.0,7.08,15.06,3.6667,0.8408,5,0,1,0,46.0,SALBUTAMOL 2 MG TABLET,2025-05,train
46.0,55.0,33.666666666666664,274,275.0,7.08,15.06,3.6667,0.8408,6,0,1,0,37.0,SALBUTAMOL 2 MG TABLET,2025-06,train
37.0,46.0,46.0,351,275.0,7.08,15.06,3.6667,0.8408,7,0,1,0,28.0,SALBUTAMOL 2 MG TABLET,2025-07,train
28.0,37.0,37.0,450,275.0,7.08,15.06,3.6667,0.8408,8,0,1,0,19.0,SALBUTAMOL 2 MG TABLET,2025-08,train
19.0,28.0,28.0,646,275.0,7.08,15.06,3.6667,0.8408,9,0,1,0,10.0,SALBUTAMOL 2 MG TABLET,2025-09,train
10.0,19.0,19.0,1097,195.0,7.08,15.06,3.6667,0.8408,10,0,1,0,10.0,SALBUTAMOL 2 MG TABLET,2025-10,train
10.0,10.0,13.0,102,185.0,7.08,15.06,3.6667,0.8408,11,0,1,0,10.0,SALBUTAMOL 2 MG TABLET,2025-11,validation
